Grid_ID,Latitude,Longitude
1296_7739,12.969103,77.39514
1296_7767,12.9652135,77.6746026
1296_7768,12.96630345,77.68436149
1296_7769,12.96661816,77.69588499
1296_7771,12.96451429,77.71483535
1296_7795,12.965653,77.956325
1297_7768,12.97516044,77.68298511
1301_7749,13.01762511,77.4992696
1395_7771,12.9768,77.6965
1296_7694,12.96762231,76.94559906
1297_1158,12.972057,11.586848
1297_7694,12.97199,76.94559906
1279_7738,12.9716,77.5946
1294_7795,12.946852,77.954612
1295_7763,12.95593189,77.6363943
1296_7736,12.96345133,77.3662605
1297_7762,12.97584847,77.62526325
1297_7763,12.97483562,77.63407612
1298_7762,12.9828218,77.62584822
1298_7763,12.98225042,77.63369808
1617_7437,12.9588,77.5745
612_6812,12.9753,77.6189
7762_1296,12.9566,77.6145
7762_1297,12.9642,77.5832
7763_1295,12.9629,77.6389
7763_1296,12.9618,77.6398
1258_7735,12.9755,77.6068
1294_7764,12.94585226,77.64293167
1295_7736,12.959548,77.3649122
1296_7761,12.96417719,77.6149211
1296_7762,12.96584161,77.62591013
1296_7763,12.96415264,77.63528704
1297_7761,12.97386987,77.61475846
1297_7797,12.97478,77.97440095
1298_7764,12.98495375,77.6450998
1411_7643,12.9909,77.6185
296_7762,12.9585,77.6498
7762_1298,12.9908,77.6405
1289_7754,12.9658,77.5768
1296_7757,12.96507999,77.57590868
1297_7758,12.97307386,77.58385163
1436_7617,12.9635,77.5874
679_7815,12.9718,77.5765
1270_7754,13.0216,77.5448
1294_7705,12.947439,77.0550731
1298_7755,12.98389037,77.55606759
2293_7755,13.0378,77.5304
1304_7760,13.04451794,77.60543806
1354_7760,13.0328,77.5968
1363_7766,13.0675,77.6208
1956_7114,13.0328,77.5968
3305_7760,13.0328,77.5968
7759_1304,13.0418,77.5905
7760_1302,13.0328,77.5968
7760_1303,13.0328,77.5968
1306_7759,13.06368174,77.59085462
1344_7756,13.0358,77.597
1301_7763,13.01539243,77.63571827
1301_7765,13.01596981,77.65502999
1302_7763,13.02630601,77.63554926
1302_7764,13.02445182,77.64530529
1302_7765,13.02399095,77.65398497
1303_7762,13.03531772,77.62485352
1303_7763,13.0334328,77.63529316
1303_7764,13.03591512,77.64362389
1303_7765,13.03299599,77.65592404
1304_7762,13.04380372,77.62508875
1304_7763,13.04752716,77.63310294
1304_7764,13.04625677,77.6438831
1304_7765,13.0407405,77.6557685
1304_7766,13.04033279,77.66484867
1305_7763,13.05373937,77.63303356
1305_7764,13.05559457,77.64632339
1308_7765,13.08522194,77.65662962
1313_7845,13.13145048,78.45751586
1386_7811,13.0352,77.6284
1397_7680,13.0335,77.6214
1397_7773,13.0598,77.6415
1398_7757,13.0356,77.6602
1398_7763,13.0598,77.6415
1398_7764,13.0445,77.5354
1398_7765,13.0324,77.6217
1398_7767,13.0598,77.6415
1399_7762,13.0352,77.6284
1399_7763,13.0324,77.6217
1399_7765,13.0356,77.6602
1400_7762,12.9096,77.636
1443_7762,13.0352,77.6284
7762_1399,13.0253,77.6286
7765_1302,13.0278,77.6639
1159_7734,12.9836,77.5942
1201_7746,12.9836,77.5942
1206_7713,12.9448,77.5942
1255_7737,12.9836,77.5844
1259_7721,12.9836,77.5844
1259_7761,12.9836,77.5844
1262_7735,13.1988,77.2818
1295_7733,12.9837,77.5775
1298_7734,12.9835,77.5773
1299_7759,12.9912,77.5968
1298_7758,12.98789316,77.58161486
1289_7767,12.9236,77.6546
1290_7764,12.9116,77.6478
1290_7765,12.9116,77.6478
1290_7769,12.9235,77.6538
1291_7764,12.9234,77.6543
1291_7765,12.9238,77.6547
1292_7764,12.9229,77.6546
1292_7765,12.924,77.6545
1225_7712,12.9716,77.5946
1284_7700,12.9716,77.5946
1286_7780,12.9116,77.6478
1289_7734,12.9716,77.5946
1310_7730,13.1067507,77.3044395
1503_7632,12.9716,77.5946
1151_7735,12.8569,77.6028
1201_7759,12.9558,77.6028
1203_7702,12.8814,77.6028
1214_7716,12.8814,77.6038
1214_7745,12.8814,77.6038
1214_7754,12.8814,77.6038
1218_7637,12.8814,77.6038
1223_7735,12.8709,77.5875
1232_7712,12.9558,77.5745
1247_7737,12.8814,77.6038
1250_7734,12.8639,77.5965
1250_7735,12.8639,77.5965
1250_7736,12.8758,77.6246
1251_7734,12.8639,77.5965
1251_7735,12.8727,77.5936
1251_7736,13.0328,77.6738
1252_7734,12.8709,77.5875
1252_7735,12.8833,77.6044
1252_7736,12.8814,77.5959
1252_7745,12.8709,77.5875
1253_7586,12.8562,77.5901
1253_7734,12.8709,77.5875
1253_7735,12.8805,77.5963
1253_7736,12.8814,77.6038
1254_7751,12.8814,77.6038
1256_7735,12.8709,77.5875
1277_7716,12.9558,77.5745
1283_7745,12.9558,77.5745
1283_7759,12.8814,77.6038
1284_7760,12.9558,77.5745
1286_7760,12.8814,77.6038
1287_7759,12.8804,77.5966
1287_7760,12.8803,77.5959
1294_7770,12.8807,77.5961
1304_7742,13.0465955,77.4252725
7735_1252,12.8776,77.6028
100_7761,12.8785,77.6026
1244_7761,12.8785,77.6028
1286_7761,12.9077,77.5858
1287_7761,12.9077,77.5858
1287_7762,12.9077,77.5858
1288_7762,12.9077,77.5858
1290_7758,12.9077,77.5858
1258_7738,12.9784,77.6408
1258_7741,12.9784,77.6408
1269_7781,12.9784,77.6408
1404_7653,12.9719,77.6408
7764_1297,12.9784,77.6408
11299_7760,13.0038,77.605
1295_7700,12.955902,77.00818
1300_1300,13.0145,77.596
1300_7736,13.001365,77.361985
1300_7759,13.0142,77.5958
1300_7760,13.014,77.5956
1322_7760,13.0028,77.6045
1560_7526,13.0012,77.5994
2689_7575,13.0008,77.5927
7759_1299,13.0006,77.5977
7759_1300,13.0038,77.6058
7759_1301,13.0203,77.605
7760_1299,13.0038,77.6058
1200_7755,12.9465,77.5589
1252_7731,12.9465,77.5758
1257_1257,12.9465,77.5758
1257_7732,12.9688,77.5728
1257_7737,12.9688,77.5728
1258_7703,12.9465,77.5758
1258_7732,12.9465,77.5758
1284_7673,12.9698,77.5778
300_300,12.9649,77.5746
1299_7790,12.99127061,77.90245264
1302_7732,13.02323233,77.32436289
1303_7753,13.03151729,77.53582877
1303_7754,13.03581465,77.54383679
1304_7753,13.04558261,77.53635015
1304_7754,13.04531555,77.54670648
1304_7755,13.04377637,77.55401019
1304_7756,13.0432717,77.56534729
1305_7754,13.05483255,77.54496695
1305_7755,13.05464116,77.55539583
1325_7732,13.2561908,77.3241896
1340_7754,13.0418,77.551
1343_1754,13.0418,77.551
1343_7697,13.0273,77.5469
7755_1304,13.0308,77.5185
1303_7732,13.0338498,77.32416874
1303_7733,13.03043367,77.33078467
1303_7747,13.037977,77.473042
1305_7729,13.05220288,77.29237963
1305_7752,13.054932,77.52485613
1306_1754,13.06530863,17.54415539
1306_7728,13.063,77.2853
1306_7752,13.06483468,77.52775149
1306_7753,13.06215256,77.5332715
1307_7707,13.073118,77.07318
1307_7726,13.07211325,77.26836659
1307_7748,13.07837,77.48923
1307_7749,13.07789,77.497454
1308_7728,13.082556,77.2843735
1309_7750,13.09062,77.50339
1310_7747,13.104707,77.478439
1310_7752,13.10633855,77.5281481
1310_7753,13.10073875,77.53290775
1311_7746,13.11317225,77.4659897
1311_7751,13.114322,77.516452
1311_7752,13.110382,77.527896
1312_7749,13.121386,77.498181
1313_7745,13.139254,77.455884
1313_7748,13.136315,77.483248
1314_7746,13.1409835,77.465256
1314_7750,13.142915,77.501956
1315_7747,13.156326,77.47394475
1315_7750,13.156941,77.509033
1315_7751,13.1596,77.5111
1316_7746,13.16044,77.46103
1323_7733,13.2361032,77.33403266
1324_7749,13.246654,77.490313
1330_7753,13.0538,77.5487
1364_7745,13.0348,77.6125
1074_7911,12.9189,77.5938
1224_7728,12.9189,77.5826
1224_7736,12.9198,77.5966
1224_7737,12.925,77.5938
1224_7739,12.9274,77.5824
1226_7736,12.925,77.5938
1226_7739,12.9198,77.5966
1228_7606,12.9274,77.5824
1228_7663,12.9274,77.5824
1228_7723,12.9238,77.5825
1228_7763,12.9189,77.5826
1254_7734,12.9189,77.5826
1255_7734,12.925,77.5938
1255_7735,12.925,77.5938
1264_7625,12.925,77.5938
1273_7769,12.925,77.5938
1279_7750,12.9189,77.5826
1285_7759,12.9189,77.5826
1287_7487,12.9243,77.5936
1288_7749,12.9189,77.5826
1288_7754,12.9189,77.5826
1289_7758,12.9189,77.5826
1291_7758,12.9308,77.5858
1292_4757,12.9298,77.5828
1292_758,12.9298,77.5828
1292_7757,12.9189,77.5826
1292_7758,12.9238,77.5938
1292_7759,12.9245,77.5931
1293_1257,12.9235,77.5925
1293_7758,12.9334,77.5816
1294_7750,12.9455885,77.50428913
1294_7758,12.9235,77.5815
1298_7759,12.9236,77.582
1308_8020,13.08188,80.207947
1309_8020,13.09489,80.20011
1312_8023,13.12876,80.23122
1312_8026,13.12456,80.260375
1325_7710,12.9248,77.5932
1393_7757,12.9715,77.6124
1804_7720,12.9716,77.5946
1938_7718,12.9258,77.5832
4291_11752,12.9716,77.5946
7735_7735,12.925,77.5938
7758_1292,12.925,77.5938
1226_7664,12.9077,77.5858
1289_7753,12.9077,77.5858
1290_7664,12.9077,77.5858
1286_7756,12.9138,77.5668
1290_5877,12.9078,77.5718
1290_7759,12.9138,77.5668
1291_7733,12.9098,77.5588
1299_8023,12.998325,80.237712
1294_7765,12.9458109,77.65600285
1294_7766,12.9431447,77.6646442
1295_7764,12.95644444,77.64314986
1295_7765,12.95650011,77.65515678
1295_7766,12.9578068,77.66253485
1295_7768,12.95538669,77.68459927
1296_7764,12.96478074,77.64506096
1296_7765,12.96506508,77.65519138
1296_7766,12.96477514,77.66609856
1297_7764,12.97403751,77.64393518
1297_7765,12.97277958,77.65372837
1297_7766,12.97388211,77.66541789
1348_7730,12.9495,77.6468
2303_7264,12.9873,77.6535
7765_1295,12.9752,77.6087
7765_7765,12.9838,77.6598
1264_7761,12.9784,77.6408
1299_7765,12.99299063,77.65617637
1212_7747,13.0216,77.5448
1212_7748,12.9718,77.4992
1223_7711,12.9668,77.5008
1233_7722,12.9238,77.5018
1233_7733,13.0216,77.5448
1256_7730,12.9726,77.5808
1257_7728,12.9238,77.5018
1257_7729,12.9728,77.4998
1257_7730,12.9698,77.5068
1293_7797,12.93915,77.97652
1293_7798,12.93697,77.9892
1294_7747,12.94366181,77.47577056
1294_7748,12.94537395,77.486956
1295_7748,12.95453132,77.48499673
1295_7749,12.95370806,77.49535304
1295_7750,12.95670836,77.50570249
1296_7747,12.96376808,77.47389383
1296_7748,12.96404278,77.48641471
1509_7524,12.9654,77.5068
500_7524,12.9815,77.4945
7748_1294,12.9818,77.5045
7749_1294,12.9246,77.4998
7749_1295,12.9815,77.4945
7749_1296,13.0378,77.5304
7750_1295,12.9654,77.5068
7751_1295,12.9958,77.5063
7751_1298,12.9815,77.4945
7754_1292,12.9818,77.5045
1301_7762,13.0164283,77.62407567
1302_1762,13.026908,17.620375
1302_7665,13.02701842,76.65174609
1302_7762,13.02322511,77.62724419
1303_7582,13.035004,75.82701
1303_7761,13.03464624,77.61593482
1282_7765,12.8965,77.5938
1284_7759,12.8965,77.5938
1299_7715,13.0212,77.7172
1299_7767,12.99604912,77.67426992
1299_7771,12.9925,77.7132
1299_7775,13.0218,77.7176
1300_7610,13.004198,76.107379
1300_7703,13.0015,77.7021
1300_7712,13.00315125,77.12473625
1300_7714,13.001524,77.1438115
1300_7721,13.0011135,77.213827
1300_7739,13.0067032,77.393723
1300_7767,13.0012,77.7015
1300_7768,13.0211,77.7175
1300_7769,13.0075,77.6953
1300_7770,13.0138,77.6967
1300_7771,12.9927,77.7131
1300_7772,13.0045,77.6879
1301_1170,13.0016,77.7014
1301_7403,13.0043,77.6875
1301_7712,12.9927,77.7131
1301_7745,13.01,77.46
1301_7767,13.0054,77.6911
1301_7768,13.0216,77.7174
1301_7769,13.0214,77.7172
1301_7770,13.0074,77.696
1301_7771,13.0081,77.7
1301_7772,12.9922,77.7129
1301_7773,13.010811,77.730559
1301_7774,13.0045,77.6879
1301_7868,13.016102,78.683463
1302_769,13.0134,77.6975
1302_7768,12.9926,77.7135
1302_7769,13.02373062,77.69454405
1302_7770,13.0047,77.6876
1302_7771,13.0052,77.6882
1302_7772,13.0073,77.6952
1303_7766,13.0185,77.6994
1303_7769,13.0135,77.6972
1303_7770,13.0135,77.6972
1303_7771,13.0135,77.6972
1304_7734,13.049927,77.346495
1304_7767,13.0012,77.7015
1304_7769,13.04521446,77.69340464
1304_7770,13.04723,77.704454
1304_7771,13.0069,77.6945
1304_7772,12.9924,77.7128
1305_7773,13.056688,77.735032
1310_7818,13.1050985,78.185744
1312_7712,13.1238297,77.12435961
1312_7721,13.123106,77.213656
1312_7752,13.124,77.525
1312_7767,13.0217,77.7176
1313_1170,13.13621,11.70674
1313_7770,13.13484333,77.70652533
1319_7846,13.0128,77.6969
1322_7774,13.2271121,77.74463279
1323_7725,13.234541,77.25365
1345_7771,12.9189,77.6207
1345_7774,13.0289,77.5478
1345_7784,13.0036,77.6634
1352_7771,13.0226,77.6781
1365_7762,13.0479,77.5338
1372_7737,13.0289,77.6948
1372_7742,13.0289,77.6948
1372_7772,13.0289,77.5478
1375_7784,13.0289,77.5478
1377_7796,13.0226,77.6781
1378_7784,13.0226,77.6781
1381_7770,13.0036,77.6634
1399_7771,13.0088,77.6957
1540_7400,13.0289,77.5478
1639_7403,13.0137,77.6976
1740_7847,13.0088,77.6957
200_7403,13.0088,77.6957
3301_7770,13.0226,77.6781
3659_7602,13.0226,77.6781
611_7712,13.0226,77.6781
612_7735,13.0289,77.5478
615_7765,13.0289,77.5478
616_7712,13.0088,77.6957
644_7713,13.0226,77.6781
645_7715,13.0088,77.6957
645_7765,12.9919,77.7148
646_7746,13.0289,77.5478
646_7754,13.0088,77.6957
652_6648,12.9919,77.7148
654_7714,13.0226,77.6781
654_7745,13.0289,77.5478
662_7721,13.0088,77.6957
665_7716,13.0226,77.6781
668_7763,12.9919,77.7148
679_7779,13.0226,77.6781
7767_1301,13.0226,77.6781
7767_1302,13.0226,77.6781
7768_1300,12.9468,77.6108
7768_1301,13.0088,77.6957
7768_1302,13.0088,77.6957
7769_1300,13.0289,77.5478
7769_1301,13.0226,77.6781
7769_1302,13.0226,77.6781
7769_1303,13.0226,77.6781
7769_7769,13.0128,77.7055
7770_1300,13.0128,77.7055
7770_1301,13.0088,77.6957
7770_1302,13.0088,77.6957
7771_1300,12.9919,77.7148
7771_1301,13.0088,77.6957
7771_1303,13.0088,77.6957
1209_7771,13.0184,77.6957
1298_7770,12.98641015,77.70523677
1300_7766,13.00410085,77.66456756
1302_7767,13.02112445,77.67628482
1303_7767,13.03576433,77.674237
1303_7768,13.035874,77.68507267
1319_7743,13.19,77.432083
1325_7726,13.255333,77.266252
1325_7736,13.259661,77.369553
1390_7678,12.9629,77.5808
1398_7770,13.0189,77.6787
7766_1300,13.0038,77.6632
7771_1298,12.9948,77.6825
1217_7745,13.0255,77.5968
1256_7704,13.0628,77.7468
1258_7775,13.0178,77.5958
1271_7770,13.0178,77.5958
1271_7771,13.0178,77.5958
1295_7775,12.9858,77.7588
1297_7777,12.97584433,77.77121767
1298_7744,13.0132,77.7719
1298_7776,12.9861,77.7592
1298_7777,12.9864,77.7587
1299_7773,12.9624,77.7572
1299_7774,12.9958,77.7533
1299_7777,12.9986,77.7481
1300_7744,13.004237,77.44217
1300_7773,13.0015,77.7285
1300_7775,13.0125,77.7547
1300_7776,13.0119,77.7285
1301_7707,13.0117,77.07644
1301_7775,13.012,77.7282
1302_7774,13.02803967,77.74636793
1302_7775,13.0228315,77.758335
1302_7777,13.026743,77.775636
1303_7775,13.03342483,77.7562489
1303_7777,13.037466,77.770143
1327_7749,13.0112,77.7282
2079_7734,13.0412,77.7395
7777_1303,13.0269,77.8098
1304_7761,13.04446182,77.61714834
1377_7745,13.0516,77.6129
1396_7761,13.0516,77.6129
1202_7772,12.9589,77.5738
1215_7710,12.9623,77.5735
1215_7757,12.9589,77.5794
1260_7711,12.9278,77.6038
1280_7715,12.9608,77.5736
1285_7736,12.9718,77.6028
1290_7638,12.9628,77.5718
1291_7804,12.9498,77.5848
1295_7738,12.9592,77.5843
1296_1257,12.9616,77.5833
1394_7555,12.9693,77.5377
1724_8012,12.9232,77.6128
1775_7276,12.9619,77.5828
7757_1295,12.9637,77.5768
7757_1296,12.9631,77.5804
7758_1295,12.9587,77.5862
7758_1296,12.9497,77.5314
7758_7758,12.9529,77.5945
1245_7794,12.9716,77.5946
1256_7763,12.9828,77.5128
1266_7794,12.9716,77.5946
1286_7769,12.9716,77.5946
1293_7729,12.9358,77.5128
1298_7490,12.9877,77.5033
1298_7723,12.984782,77.5212
1298_7735,12.980372,77.353466
1298_7751,12.983532,77.5306
1298_7752,12.9887,77.5271
1299_7750,12.99404502,77.50498802
1299_7751,12.9875,77.5035
1488_7571,12.984,77.5185
1998_7752,12.9837,77.5248
7750_1298,12.9841,77.5242
7750_1299,13.0178,77.5072
7750_1395,13.0178,77.5072
7752_1298,13.0344,77.5226
9526_3895,12.8938,77.5567
1205_7725,12.9048,77.5242
1235_7755,12.9048,77.5338
1254_7752,12.9698,77.5318
1258_7730,12.9698,77.5318
1259_7766,12.9698,77.5318
1291_7745,12.9048,77.5338
1296_7729,12.969908,77.29298
1352_7725,12.9134,77.5314
300_7638,12.9841,77.5242
1115_7907,12.9776,77.5476
1251_7725,12.9776,77.5354
1254_7714,12.9788,77.5518
1256_7745,12.9776,77.5354
1286_7795,12.9788,77.5518
1286_7796,12.9798,77.5488
1289_7732,12.9776,77.5354
1296_7740,12.9660125,77.40106
1296_7755,12.9741,77.5588
1296_7756,12.9751,77.5576
1297_7705,12.9735,77.5583
1297_7755,12.97409979,77.55707
1297_7756,12.9754,77.5569
1297_7794,12.9785,77.94909
1298_7786,12.9739,77.5586
1396_7754,12.9784,77.5494
1687_7364,12.9749,77.5621
7755_1296,12.9852,77.5336
7756_1285,12.9776,77.5354
7756_1297,12.9776,77.5354
1257_7755,12.9338,77.5708
1258_7737,12.9338,77.5708
1275_7755,12.9558,77.5668
1295_1756,12.9530245,17.564528
1295_7755,12.95557564,77.55413022
1331_7682,12.9566,77.5652
1219_7748,12.9868,77.5682
1223_7798,12.9569,77.4975
1225_7702,12.9618,77.5488
1232_7756,12.9569,77.4975
1232_7761,12.9658,77.5828
1232_7765,12.9696,77.5795
1235_7763,12.9988,77.5408
1237_7756,12.9696,77.5795
1242_7799,12.9696,77.5795
1244_7729,12.9569,77.4975
1245_7746,12.9245,77.4995
1245_7766,12.9696,77.5795
1248_7745,12.9696,77.5795
1248_7765,12.9618,77.5488
1253_1730,13.0628,77.7468
1253_7728,12.8938,77.6688
1253_7729,12.9245,77.4995
1253_7730,12.9658,77.5828
1254_7728,12.9569,77.4975
1254_7729,12.9618,77.5488
1254_7758,12.8938,77.6688
1254_7765,12.9618,77.5488
1255_7728,12.9696,77.5795
1255_7729,12.9696,77.5795
1255_7730,12.9618,77.5488
1255_7745,12.9918,77.5438
1255_7763,12.9569,77.4975
1256_7728,12.9658,77.5828
1256_7729,12.9569,77.4975
1256_7765,12.9696,77.5795
1261_7706,12.9569,77.4975
1263_7736,12.9569,77.4975
1263_7755,12.9569,77.4975
1265_7755,12.9618,77.5488
1265_7765,12.9696,77.5795
1265_7795,12.9618,77.5488
1266_7765,12.9658,77.5828
1266_7793,12.9858,77.5658
1272_7748,12.9618,77.5488
1285_7744,12.9696,77.5795
1287_7744,12.9245,77.4995
1289_7749,12.9368,77.5058
1289_7750,12.9658,77.5828
1289_7751,12.9658,77.5828
1289_7752,12.9618,77.5488
1290_7744,12.8988,77.6438
1290_7746,12.9141,77.4871
1290_7747,12.9141,77.4871
1290_7748,12.9141,77.4871
1290_7749,13.0628,77.7468
1290_7750,12.9658,77.5828
1290_7751,13.0628,77.7468
1290_7752,13.0628,77.7468
1291_7702,12.8988,77.6438
1291_7729,12.8888,77.6218
1291_7747,12.9178,77.5488
1291_7748,12.9141,77.4871
1291_7749,13.0628,77.7468
1291_7750,12.9618,77.5488
1291_7778,12.9858,77.5658
1291_7798,12.9696,77.5795
1292_7720,12.9245,77.4995
1292_7746,12.9141,77.4871
1292_7747,12.9696,77.5795
1292_7748,12.9368,77.5058
1292_77484,12.9696,77.5795
1292_7749,12.9618,77.5488
1293_7747,12.9696,77.5795
1293_7748,12.9658,77.5828
1293_7749,12.9618,77.5488
1294_7749,12.94434473,77.49384153
1307_8018,13.07867,80.18608
1526_7614,13.0317,77.7462
2325_7743,12.9558,77.6168
3307_7979,12.9519,77.4918
6213_5659,12.9736,77.5792
7746_1290,12.9147,77.4828
7747_1290,12.9147,77.4828
7747_1291,13.0417,77.5325
7748_1290,12.9147,77.4828
7748_1291,12.9147,77.4828
7748_1292,12.9558,77.6168
7749_1290,13.0317,77.7462
7749_1291,13.0317,77.7462
7749_1292,12.9558,77.6168
7749_1293,12.9558,77.6168
7750_1290,12.9147,77.4828
7750_1291,13.0317,77.7462
1230_7751,12.9248,77.5486
1255_1748,12.9088,77.4826
1255_7746,12.9458,77.5838
1255_7747,12.9518,77.5308
1255_7749,12.9518,77.5308
1255_7751,12.9518,77.5308
1255_7752,12.9518,77.5308
1255_7753,12.9147,77.4828
1255_7767,12.9088,77.4826
1282_7684,12.9088,77.4826
1288_7746,12.9248,77.5486
1288_7747,12.9518,77.5308
1288_7748,12.9518,77.5308
1288_7750,12.9518,77.5308
1288_7752,12.9518,77.5308
1289_7746,13.0628,77.7468
1289_7747,12.9518,77.5308
1291_7746,12.9518,77.5308
1293_7746,12.9518,77.5308
1297_7747,12.970967,77.471186
1305_7758,13.05721714,77.58244736
1305_7759,13.05576381,77.59548207
1306_7758,13.0643158,77.58424979
1307_7758,13.07583267,77.58459467
1221_7756,12.9856,77.5158
1224_7725,12.8639,77.5965
1225_7726,12.9348,77.5638
1235_7736,12.8639,77.5965
1252_7733,12.8847,77.5653
1277_7756,12.9958,77.6168
1279_7762,12.8569,77.5968
1282_7756,12.9878,77.5188
1283_7757,12.9878,77.5188
1283_7758,12.9878,77.5188
1284_7757,12.9878,77.5188
1284_7758,12.9878,77.5188
1285_3533,12.8688,77.5858
1285_7758,12.8569,77.5968
1286_7757,12.9188,77.4958
1286_7758,12.9188,77.4958
1286_7759,12.9878,77.5188
1287_2757,13.0618,77.6488
1287_7755,12.8847,77.5653
1287_7756,12.9208,77.5418
1287_7757,12.8738,77.5958
1287_7758,12.8738,77.5958
1288_1284,12.9188,77.4958
1288_7745,12.8847,77.5653
1325_7646,13.259409,76.460966
1339_7792,12.8579,77.5968
1375_7636,12.8847,77.5653
7756_288,12.9248,77.5415
7757_1286,13.0623,77.6486
1278_7769,12.9352,77.6245
1280_7742,12.9928,77.6518
1302_7741,13.025641,77.412536
1304_7739,13.041731,77.390741
1305_7765,13.05599609,77.65237508
1305_7766,13.05691386,77.661832
1306_7764,13.06250894,77.64335094
1306_7765,13.06509594,77.65421361
1306_7766,13.061696,77.6653695
1307_7764,13.07646888,77.64625443
1307_7766,13.07864325,77.66643075
1307_7767,13.071681,77.673064
1308_7764,13.08445027,77.6438987
1308_7766,13.08244933,77.6652483
1308_7767,13.08359025,77.67495275
1389_7789,13.0668,77.6118
1390_7764,13.0718,77.6314
1206_7757,12.9068,77.5635
1277_7725,12.8898,77.5568
1288_7758,12.9078,77.5608
1289_756,12.8808,77.6288
1289_7755,12.9078,77.5608
1289_7756,12.9068,77.5608
1289_7757,12.9068,77.5608
1290_7755,12.9188,77.5418
1290_7756,12.9078,77.5608
1290_7757,12.9068,77.5608
1291_7756,12.9038,77.5538
1291_7757,12.9478,77.5318
1293_7725,12.8898,77.5568
1295_7756,12.95605968,77.56538771
2844_6200,12.9108,77.6128
7756_1290,12.9316,77.6034
1245_7724,12.9098,77.5586
1254_7733,13.0128,77.5228
1260_7751,12.9828,77.5188
1269_7752,12.9098,77.5586
1284_7755,12.9048,77.5338
1284_7756,12.9048,77.5338
1285_7753,12.9048,77.5338
1285_7756,12.8648,77.5608
1286_7750,12.9048,77.5338
1286_7753,12.9098,77.5586
1286_7754,12.9098,77.5586
1287_7749,12.9048,77.5338
1288_7756,12.9098,77.5586
1289_7799,12.9428,77.5678
1290_7753,12.9048,77.5338
1291_1211,12.9098,77.5586
1291_7754,12.9138,77.5488
4624_4381,12.9768,77.5724
675_7725,13.0413,77.5316
7733_1211,12.9098,77.5586
7733_1252,12.9098,77.5586
7736_1225,12.9182,77.5568
7741_1215,13.0436,77.5335
7742_1211,12.9316,77.6034
7742_1212,13.0436,77.5335
7744_1212,12.9068,77.5408
7745_1240,13.0468,77.5302
7748_1219,12.9098,77.5586
7753_1290,12.9132,77.5308
7754_1211,13.0436,77.5335
7754_1214,12.9098,77.5586
7754_1289,13.0298,77.5437
7755_1214,13.0432,77.5216
7755_1240,12.9098,77.5586
7755_1288,12.9098,77.5586
7756_1240,12.8768,77.5808
7756_1291,12.9068,77.5408
7756_1295,13.0413,77.5316
7757_1221,12.9098,77.5586
7757_1242,12.9098,77.5586
7757_1287,12.8768,77.5808
7757_1290,12.9098,77.5586
7757_1291,12.9098,77.5586
7758_1218,12.9078,77.5763
7761_1218,12.9316,77.6034
7766_1278,12.9098,77.5586
7767_1221,12.9476,77.6279
7768_1222,12.9316,77.6034
7778_1212,12.9098,77.5586
1208_7760,12.9716,77.6176
1213_7712,12.9716,77.5946
1233_7761,12.9172,77.6228
1255_7736,12.9728,77.5948
1256_7761,12.9716,77.5946
1281_7758,12.9728,77.5948
1298_7760,12.98824476,77.6014266
3033_7638,12.9716,77.5946
1216_7745,12.9658,77.5828
1217_7736,12.8895,77.6388
1271_7762,13.0788,77.5718
1288_7764,12.9176,77.6179
1289_7761,12.8895,77.6388
1289_7763,12.9176,77.6179
1289_7764,12.9176,77.6179
1290_7762,12.9216,77.6182
1290_7763,12.9223,77.6175
1291_7762,12.9226,77.6174
1292_7762,12.9198,77.641
1296_7716,12.9248,77.6322
1221_7714,12.9908,77.5628
1235_7732,12.9868,77.5246
1236_7705,12.9908,77.5628
1236_7758,12.9928,77.5158
1254_7732,13.0388,77.5198
1258_7723,12.9808,77.5738
1259_7753,12.9868,77.5246
1261_7725,12.9868,77.5246
1261_7765,12.9988,77.5488
1265_1265,12.9908,77.5628
1265_7715,12.9868,77.5246
1265_7735,12.9898,77.5238
1265_7736,12.9868,77.5246
1265_7738,12.9988,77.5488
1265_7751,12.9908,77.5628
1265_7758,12.9925,77.5528
1265_7759,12.9925,77.5528
1265_7768,12.9925,77.5528
1298_7732,12.9774,77.5623
1298_7736,12.987542,77.365842
1298_7785,12.9739,77.5549
1345_7622,12.9732,77.5542
7721_1236,12.9915,77.5553
1236_7786,12.9915,77.5553
1236_7789,12.9776,77.5354
1256_7798,12.9915,77.5553
1257_7798,12.9915,77.5553
1258_7733,12.9776,77.5354
1259_7756,12.9915,77.5553
1265_7753,12.9915,77.5553
1275_7796,12.9776,77.5354
1277_7754,12.9915,77.5553
1296_7726,12.9657565,77.265898
1296_7732,12.96418933,77.322922
1297_755,12.974868,7.552116
1297_7712,12.9786,77.12896
1297_7798,12.9741,77.9865
1298_755,12.9806,7.5538
1298_7712,12.98605,77.124505
1298_7756,12.98592823,77.56496354
1344_7652,13.0836,77.5402
7755_1297,12.9915,77.5553
7755_1298,12.9915,77.5553
1212_7512,12.9689,77.7124
1212_7765,12.9728,77.7138
1239_7769,12.9938,77.6685
1278_7725,12.9958,77.6598
1296_7787,12.9912,77.6879
1297_7767,12.9968,77.6922
1297_7769,12.9909,77.6875
1297_7770,12.97346268,77.70304758
1297_7771,12.97370637,77.71384935
1298_7767,12.98566393,77.6751405
1298_7768,12.985935,77.68578481
1298_7769,12.98409926,77.69320453
